383:{(6,1) ; (3,2) ; (7,3) ; (2,4) ; (4,5) ; (8,6) ; (10,7) ; (5,8) ; (9,9) ; (9,9)}
384:{(6,1) ; (3,2) ; (7,3) ; (4,4) ; (1,5) ; (8,6) ; (10,7) ; (5,8) ; (2,9) ; (9,2)}
385:{(6,1) ; (3,2) ; (7,3) ; (10,4) ; (4,5) ; (9,6) ; (1,7) ; (5,8) ; (2,9) ; (9,2)}
386:{(6,1) ; (3,2) ; (7,3) ; (10,4) ; (8,5) ; (2,6) ; (4,7) ; (1,8) ; (9,9) ; (9,9)}
387:{(6,1) ; (3,2) ; (9,3) ; (2,4) ; (5,5) ; (8,6) ; (10,7) ; (7,8) ; (4,9) ; (9,4)}
388:{(6,1) ; (3,2) ; (9,3) ; (4,4) ; (1,5) ; (8,6) ; (10,7) ; (2,8) ; (7,9) ; (9,7)}
389:{(6,1) ; (3,2) ; (9,3) ; (4,4) ; (8,5) ; (5,6) ; (2,7) ; (10,8) ; (1,9) ; (9,1)}
390:{(6,1) ; (3,2) ; (9,3) ; (4,4) ; (8,5) ; (10,6) ; (2,7) ; (7,8) ; (5,9) ; (9,5)}
391:{(6,1) ; (3,2) ; (9,3) ; (7,4) ; (1,5) ; (4,6) ; (2,7) ; (5,8) ; (8,9) ; (9,8)}
392:{(6,1) ; (3,2) ; (9,3) ; (7,4) ; (1,5) ; (10,6) ; (2,7) ; (5,8) ; (8,9) ; (9,8)}
393:{(6,1) ; (3,2) ; (10,3) ; (2,4) ; (4,5) ; (9,6) ; (1,7) ; (8,8) ; (5,9) ; (9,5)}
394:{(6,1) ; (3,2) ; (10,3) ; (7,4) ; (5,5) ; (2,6) ; (9,7) ; (1,8) ; (8,9) ; (9,8)}
395:{(6,1) ; (3,2) ; (10,3) ; (8,4) ; (5,5) ; (2,6) ; (4,7) ; (1,8) ; (7,9) ; (9,7)}
396:{(6,1) ; (4,2) ; (1,3) ; (5,4) ; (8,5) ; (10,6) ; (3,7) ; (7,8) ; (9,9) ; (9,9)}
397:{(6,1) ; (4,2) ; (1,3) ; (7,4) ; (9,5) ; (2,6) ; (8,7) ; (5,8) ; (3,9) ; (9,3)}
398:{(6,1) ; (4,2) ; (2,3) ; (5,4) ; (8,5) ; (10,6) ; (1,7) ; (3,8) ; (9,9) ; (9,9)}
399:{(6,1) ; (4,2) ; (2,3) ; (7,4) ; (9,5) ; (3,6) ; (1,7) ; (8,8) ; (10,9) ; (9,10)}
400:{(6,1) ; (4,2) ; (2,3) ; (8,4) ; (3,5) ; (7,6) ; (10,7) ; (1,8) ; (9,9) ; (9,9)}
401:{(6,1) ; (4,2) ; (2,3) ; (8,4) ; (3,5) ; (9,6) ; (7,7) ; (5,8) ; (10,9) ; (9,10)}
402:{(6,1) ; (4,2) ; (2,3) ; (8,4) ; (5,5) ; (9,6) ; (1,7) ; (3,8) ; (10,9) ; (9,10)}
403:{(6,1) ; (4,2) ; (2,3) ; (10,4) ; (8,5) ; (3,6) ; (1,7) ; (9,8) ; (7,9) ; (9,7)}
404:{(6,1) ; (4,2) ; (7,3) ; (1,4) ; (8,5) ; (5,6) ; (2,7) ; (9,8) ; (3,9) ; (9,3)}
405:{(6,1) ; (4,2) ; (7,3) ; (10,4) ; (3,5) ; (5,6) ; (8,7) ; (1,8) ; (9,9) ; (9,9)}
406:{(6,1) ; (4,2) ; (7,3) ; (10,4) ; (3,5) ; (9,6) ; (2,7) ; (5,8) ; (8,9) ; (9,8)}
407:{(6,1) ; (4,2) ; (7,3) ; (10,4) ; (8,5) ; (3,6) ; (1,7) ; (9,8) ; (2,9) ; (9,2)}
408:{(6,1) ; (4,2) ; (9,3) ; (1,4) ; (3,5) ; (7,6) ; (10,7) ; (8,8) ; (2,9) ; (9,2)}
409:{(6,1) ; (4,2) ; (9,3) ; (1,4) ; (3,5) ; (10,6) ; (7,7) ; (2,8) ; (8,9) ; (9,8)}
410:{(6,1) ; (4,2) ; (9,3) ; (5,4) ; (3,5) ; (10,6) ; (7,7) ; (2,8) ; (8,9) ; (9,8)}
411:{(6,1) ; (4,2) ; (10,3) ; (1,4) ; (5,5) ; (2,6) ; (8,7) ; (3,8) ; (7,9) ; (9,7)}
412:{(6,1) ; (4,2) ; (10,3) ; (5,4) ; (3,5) ; (9,6) ; (7,7) ; (2,8) ; (8,9) ; (9,8)}
413:{(6,1) ; (4,2) ; (10,3) ; (7,4) ; (5,5) ; (2,6) ; (8,7) ; (1,8) ; (3,9) ; (9,3)}
414:{(6,1) ; (8,2) ; (1,3) ; (4,4) ; (7,5) ; (10,6) ; (2,7) ; (9,8) ; (5,9) ; (9,5)}
415:{(6,1) ; (8,2) ; (1,3) ; (4,4) ; (9,5) ; (5,6) ; (2,7) ; (10,8) ; (3,9) ; (9,3)}
416:{(6,1) ; (8,2) ; (1,3) ; (5,4) ; (7,5) ; (2,6) ; (10,7) ; (3,8) ; (9,9) ; (9,9)}
417:{(6,1) ; (8,2) ; (1,3) ; (5,4) ; (9,5) ; (2,6) ; (4,7) ; (7,8) ; (3,9) ; (9,3)}
418:{(6,1) ; (8,2) ; (1,3) ; (7,4) ; (4,5) ; (2,6) ; (9,7) ; (5,8) ; (3,9) ; (9,3)}
419:{(6,1) ; (8,2) ; (2,3) ; (4,4) ; (1,5) ; (9,6) ; (5,7) ; (3,8) ; (10,9) ; (9,10)}
420:{(6,1) ; (8,2) ; (2,3) ; (4,4) ; (9,5) ; (7,6) ; (10,7) ; (1,8) ; (3,9) ; (9,3)}
421:{(6,1) ; (8,2) ; (2,3) ; (5,4) ; (1,5) ; (9,6) ; (4,7) ; (10,8) ; (7,9) ; (9,7)}
422:{(6,1) ; (8,2) ; (2,3) ; (5,4) ; (3,5) ; (9,6) ; (7,7) ; (10,8) ; (4,9) ; (9,4)}
423:{(6,1) ; (8,2) ; (2,3) ; (7,4) ; (1,5) ; (3,6) ; (5,7) ; (9,8) ; (4,9) ; (9,4)}
424:{(6,1) ; (8,2) ; (2,3) ; (7,4) ; (9,5) ; (3,6) ; (1,7) ; (4,8) ; (10,9) ; (9,10)}
425:{(6,1) ; (8,2) ; (3,3) ; (1,4) ; (9,5) ; (7,6) ; (10,7) ; (4,8) ; (2,9) ; (9,2)}
426:{(6,1) ; (8,2) ; (3,3) ; (5,4) ; (9,5) ; (2,6) ; (10,7) ; (7,8) ; (4,9) ; (9,4)}
427:{(6,1) ; (8,2) ; (3,3) ; (7,4) ; (4,5) ; (10,6) ; (1,7) ; (9,8) ; (5,9) ; (9,5)}
428:{(6,1) ; (8,2) ; (5,3) ; (1,4) ; (4,5) ; (7,6) ; (10,7) ; (3,8) ; (9,9) ; (9,9)}
429:{(6,1) ; (8,2) ; (5,3) ; (1,4) ; (4,5) ; (9,6) ; (7,7) ; (3,8) ; (10,9) ; (9,10)}
430:{(6,1) ; (8,2) ; (5,3) ; (2,4) ; (4,5) ; (10,6) ; (7,7) ; (9,8) ; (3,9) ; (9,3)}
431:{(6,1) ; (8,2) ; (5,3) ; (2,4) ; (9,5) ; (3,6) ; (10,7) ; (7,8) ; (4,9) ; (9,4)}
432:{(6,1) ; (8,2) ; (5,3) ; (2,4) ; (9,5) ; (7,6) ; (4,7) ; (1,8) ; (3,9) ; (9,3)}
433:{(6,1) ; (8,2) ; (10,3) ; (1,4) ; (4,5) ; (2,6) ; (7,7) ; (9,8) ; (3,9) ; (9,3)}
434:{(6,1) ; (8,2) ; (10,3) ; (2,4) ; (4,5) ; (9,6) ; (1,7) ; (3,8) ; (5,9) ; (9,5)}
435:{(6,1) ; (9,2) ; (1,3) ; (4,4) ; (7,5) ; (10,6) ; (8,7) ; (2,8) ; (5,9) ; (9,5)}
436:{(6,1) ; (9,2) ; (2,3) ; (10,4) ; (8,5) ; (3,6) ; (1,7) ; (4,8) ; (7,9) ; (9,7)}
437:{(6,1) ; (9,2) ; (3,3) ; (1,4) ; (4,5) ; (7,6) ; (10,7) ; (2,8) ; (5,9) ; (9,5)}
438:{(6,1) ; (9,2) ; (3,3) ; (1,4) ; (4,5) ; (8,6) ; (10,7) ; (2,8) ; (7,9) ; (9,7)}
439:{(6,1) ; (9,2) ; (3,3) ; (1,4) ; (8,5) ; (2,6) ; (5,7) ; (7,8) ; (10,9) ; (9,10)}
440:{(6,1) ; (9,2) ; (5,3) ; (1,4) ; (8,5) ; (4,6) ; (2,7) ; (7,8) ; (3,9) ; (9,3)}
441:{(6,1) ; (9,2) ; (5,3) ; (8,4) ; (1,5) ; (4,6) ; (2,7) ; (7,8) ; (10,9) ; (9,10)}
442:{(6,1) ; (9,2) ; (5,3) ; (10,4) ; (1,5) ; (4,6) ; (2,7) ; (8,8) ; (3,9) ; (9,3)}
443:{(6,1) ; (9,2) ; (7,3) ; (1,4) ; (4,5) ; (2,6) ; (5,7) ; (8,8) ; (10,9) ; (9,10)}
444:{(6,1) ; (9,2) ; (7,3) ; (1,4) ; (4,5) ; (2,6) ; (10,7) ; (8,8) ; (3,9) ; (9,3)}
445:{(6,1) ; (9,2) ; (7,3) ; (2,4) ; (8,5) ; (3,6) ; (1,7) ; (4,8) ; (10,9) ; (9,10)}
446:{(6,1) ; (10,2) ; (2,3) ; (5,4) ; (8,5) ; (4,6) ; (1,7) ; (3,8) ; (9,9) ; (9,9)}
447:{(6,1) ; (10,2) ; (2,3) ; (7,4) ; (5,5) ; (3,6) ; (1,7) ; (9,8) ; (4,9) ; (9,4)}
448:{(6,1) ; (10,2) ; (3,3) ; (1,4) ; (4,5) ; (7,6) ; (9,7) ; (2,8) ; (5,9) ; (9,5)}
449:{(6,1) ; (10,2) ; (3,3) ; (1,4) ; (8,5) ; (5,6) ; (2,7) ; (9,8) ; (7,9) ; (9,7)}
450:{(6,1) ; (10,2) ; (3,3) ; (5,4) ; (8,5) ; (2,6) ; (9,7) ; (7,8) ; (1,9) ; (9,1)}
451:{(6,1) ; (10,2) ; (3,3) ; (5,4) ; (9,5) ; (2,6) ; (4,7) ; (7,8) ; (1,9) ; (9,1)}
452:{(6,1) ; (10,2) ; (3,3) ; (7,4) ; (4,5) ; (2,6) ; (9,7) ; (5,8) ; (1,9) ; (9,1)}
453:{(6,1) ; (10,2) ; (5,3) ; (7,4) ; (1,5) ; (3,6) ; (8,7) ; (2,8) ; (4,9) ; (9,4)}
454:{(6,1) ; (10,2) ; (7,3) ; (2,4) ; (4,5) ; (9,6) ; (1,7) ; (8,8) ; (5,9) ; (9,5)}
455:{(7,1) ; (1,2) ; (3,3) ; (6,4) ; (8,5) ; (10,6) ; (4,7) ; (9,8) ; (5,9) ; (9,5)}
456:{(7,1) ; (1,2) ; (3,3) ; (6,4) ; (8,5) ; (10,6) ; (5,7) ; (9,8) ; (2,9) ; (9,2)}
457:{(7,1) ; (1,2) ; (4,3) ; (6,4) ; (9,5) ; (3,6) ; (10,7) ; (8,8) ; (2,9) ; (9,2)}
458:{(7,1) ; (1,2) ; (4,3) ; (9,4) ; (5,5) ; (8,6) ; (10,7) ; (3,8) ; (6,9) ; (9,6)}
459:{(7,1) ; (1,2) ; (6,3) ; (8,4) ; (2,5) ; (4,6) ; (9,7) ; (3,8) ; (5,9) ; (9,5)}
460:{(7,1) ; (1,2) ; (6,3) ; (9,4) ; (2,5) ; (4,6) ; (8,7) ; (3,8) ; (5,9) ; (9,5)}
461:{(7,1) ; (1,2) ; (8,3) ; (5,4) ; (2,5) ; (9,6) ; (3,7) ; (6,8) ; (4,9) ; (9,4)}
462:{(7,1) ; (1,2) ; (10,3) ; (2,4) ; (5,5) ; (8,6) ; (4,7) ; (9,8) ; (3,9) ; (9,3)}
463:{(7,1) ; (2,2) ; (4,3) ; (6,4) ; (9,5) ; (5,6) ; (10,7) ; (1,8) ; (3,9) ; (9,3)}
464:{(7,1) ; (2,2) ; (4,3) ; (8,4) ; (10,5) ; (5,6) ; (9,7) ; (6,8) ; (1,9) ; (9,1)}
465:{(7,1) ; (2,2) ; (6,3) ; (1,4) ; (10,5) ; (5,6) ; (3,7) ; (9,8) ; (4,9) ; (9,4)}
466:{(7,1) ; (2,2) ; (6,3) ; (3,4) ; (10,5) ; (8,6) ; (5,7) ; (9,8) ; (4,9) ; (9,4)}
467:{(7,1) ; (2,2) ; (6,3) ; (8,4) ; (10,5) ; (1,6) ; (4,7) ; (9,8) ; (5,9) ; (9,5)}
468:{(7,1) ; (2,2) ; (6,3) ; (9,4) ; (1,5) ; (10,6) ; (5,7) ; (3,8) ; (8,9) ; (9,8)}
469:{(7,1) ; (2,2) ; (8,3) ; (1,4) ; (9,5) ; (4,6) ; (6,7) ; (10,8) ; (3,9) ; (9,3)}
470:{(7,1) ; (2,2) ; (8,3) ; (3,4) ; (1,5) ; (10,6) ; (5,7) ; (9,8) ; (6,9) ; (9,6)}
471:{(7,1) ; (2,2) ; (8,3) ; (5,4) ; (9,5) ; (1,6) ; (10,7) ; (4,8) ; (6,9) ; (9,6)}
472:{(7,1) ; (2,2) ; (10,3) ; (6,4) ; (1,5) ; (9,6) ; (5,7) ; (3,8) ; (8,9) ; (9,8)}
473:{(7,1) ; (3,2) ; (1,3) ; (6,4) ; (9,5) ; (5,6) ; (10,7) ; (8,8) ; (4,9) ; (9,4)}
474:{(7,1) ; (3,2) ; (1,3) ; (8,4) ; (5,5) ; (9,6) ; (6,7) ; (10,8) ; (2,9) ; (9,2)}
475:{(7,1) ; (3,2) ; (6,3) ; (2,4) ; (10,5) ; (1,6) ; (4,7) ; (8,8) ; (5,9) ; (9,5)}
476:{(7,1) ; (3,2) ; (6,3) ; (2,4) ; (10,5) ; (1,6) ; (9,7) ; (5,8) ; (8,9) ; (9,8)}
477:{(7,1) ; (3,2) ; (6,3) ; (8,4) ; (1,5) ; (4,6) ; (9,7) ; (5,8) ; (2,9) ; (9,2)}
478:{(7,1) ; (3,2) ; (6,3) ; (8,4) ; (1,5) ; (5,6) ; (9,7) ; (2,8) ; (4,9) ; (9,4)}
479:{(7,1) ; (3,2) ; (6,3) ; (8,4) ; (10,5) ; (1,6) ; (4,7) ; (2,8) ; (5,9) ; (9,5)}
480:{(7,1) ; (3,2) ; (6,3) ; (8,4) ; (10,5) ; (1,6) ; (9,7) ; (5,8) ; (2,9) ; (9,2)}
481:{(7,1) ; (3,2) ; (6,3) ; (9,4) ; (1,5) ; (10,6) ; (4,7) ; (2,8) ; (8,9) ; (9,8)}
482:{(7,1) ; (3,2) ; (6,3) ; (9,4) ; (5,5) ; (1,6) ; (4,7) ; (10,8) ; (8,9) ; (9,8)}
483:{(7,1) ; (3,2) ; (8,3) ; (2,4) ; (4,5) ; (1,6) ; (10,7) ; (5,8) ; (9,9) ; (9,9)}
484:{(7,1) ; (3,2) ; (8,3) ; (2,4) ; (5,5) ; (1,6) ; (10,7) ; (4,8) ; (6,9) ; (9,6)}
485:{(7,1) ; (3,2) ; (8,3) ; (6,4) ; (1,5) ; (10,6) ; (2,7) ; (5,8) ; (9,9) ; (9,9)}
486:{(7,1) ; (3,2) ; (8,3) ; (6,4) ; (2,5) ; (9,6) ; (5,7) ; (1,8) ; (4,9) ; (9,4)}
487:{(7,1) ; (3,2) ; (8,3) ; (6,4) ; (2,5) ; (10,6) ; (5,7) ; (1,8) ; (4,9) ; (9,4)}
488:{(7,1) ; (3,2) ; (8,3) ; (6,4) ; (2,5) ; (10,6) ; (5,7) ; (1,8) ; (9,9) ; (9,9)}
489:{(7,1) ; (3,2) ; (8,3) ; (6,4) ; (4,5) ; (1,6) ; (10,7) ; (5,8) ; (9,9) ; (9,9)}
490:{(7,1) ; (3,2) ; (10,3) ; (2,4) ; (5,5) ; (9,6) ; (4,7) ; (1,8) ; (8,9) ; (9,8)}
491:{(7,1) ; (3,2) ; (10,3) ; (2,4) ; (9,5) ; (6,6) ; (4,7) ; (1,8) ; (8,9) ; (9,8)}
492:{(7,1) ; (3,2) ; (10,3) ; (6,4) ; (1,5) ; (9,6) ; (5,7) ; (8,8) ; (2,9) ; (9,2)}
493:{(7,1) ; (3,2) ; (10,3) ; (6,4) ; (2,5) ; (9,6) ; (5,7) ; (1,8) ; (8,9) ; (9,8)}
494:{(7,1) ; (4,2) ; (1,3) ; (8,4) ; (2,5) ; (9,6) ; (6,7) ; (3,8) ; (5,9) ; (9,5)}
495:{(7,1) ; (4,2) ; (1,3) ; (8,4) ; (6,5) ; (3,6) ; (10,7) ; (2,8) ; (5,9) ; (9,5)}
496:{(7,1) ; (4,2) ; (1,3) ; (8,4) ; (6,5) ; (3,6) ; (10,7) ; (2,8) ; (9,9) ; (9,9)}
497:{(7,1) ; (4,2) ; (1,3) ; (9,4) ; (6,5) ; (3,6) ; (10,7) ; (8,8) ; (5,9) ; (9,5)}
498:{(7,1) ; (4,2) ; (2,3) ; (5,4) ; (8,5) ; (10,6) ; (3,7) ; (6,8) ; (9,9) ; (9,9)}
499:{(7,1) ; (4,2) ; (2,3) ; (5,4) ; (9,5) ; (1,6) ; (10,7) ; (8,8) ; (6,9) ; (9,6)}
500:{(7,1) ; (4,2) ; (2,3) ; (5,4) ; (9,5) ; (6,6) ; (10,7) ; (3,8) ; (1,9) ; (9,1)}
501:{(7,1) ; (4,2) ; (2,3) ; (9,4) ; (5,5) ; (10,6) ; (8,7) ; (6,8) ; (3,9) ; (9,3)}
502:{(7,1) ; (4,2) ; (2,3) ; (9,4) ; (6,5) ; (3,6) ; (10,7) ; (8,8) ; (1,9) ; (9,1)}
503:{(7,1) ; (4,2) ; (6,3) ; (1,4) ; (9,5) ; (5,6) ; (3,7) ; (8,8) ; (10,9) ; (9,10)}
504:{(7,1) ; (4,2) ; (6,3) ; (8,4) ; (10,5) ; (1,6) ; (3,7) ; (5,8) ; (2,9) ; (9,2)}
505:{(7,1) ; (4,2) ; (8,3) ; (1,4) ; (5,5) ; (9,6) ; (2,7) ; (6,8) ; (10,9) ; (9,10)}
506:{(7,1) ; (4,2) ; (8,3) ; (1,4) ; (5,5) ; (10,6) ; (2,7) ; (6,8) ; (3,9) ; (9,3)}
507:{(7,1) ; (4,2) ; (8,3) ; (5,4) ; (9,5) ; (1,6) ; (10,7) ; (2,8) ; (6,9) ; (9,6)}
508:{(7,1) ; (4,2) ; (10,3) ; (5,4) ; (2,5) ; (9,6) ; (3,7) ; (6,8) ; (8,9) ; (9,8)}
509:{(7,1) ; (4,2) ; (10,3) ; (5,4) ; (9,5) ; (1,6) ; (3,7) ; (8,8) ; (6,9) ; (9,6)}
510:{(7,1) ; (5,2) ; (1,3) ; (6,4) ; (4,5) ; (10,6) ; (8,7) ; (3,8) ; (9,9) ; (9,9)}
511:{(7,1) ; (5,2) ; (1,3) ; (6,4) ; (9,5) ; (3,6) ; (8,7) ; (4,8) ; (2,9) ; (9,2)}
512:{(7,1) ; (5,2) ; (1,3) ; (8,4) ; (6,5) ; (3,6) ; (9,7) ; (2,8) ; (4,9) ; (9,4)}
513:{(7,1) ; (5,2) ; (1,3) ; (8,4) ; (10,5) ; (3,6) ; (6,7) ; (9,8) ; (2,9) ; (9,2)}
514:{(7,1) ; (5,2) ; (2,3) ; (6,4) ; (1,5) ; (10,6) ; (4,7) ; (9,8) ; (3,9) ; (9,3)}
515:{(7,1) ; (5,2) ; (2,3) ; (6,4) ; (1,5) ; (10,6) ; (8,7) ; (3,8) ; (9,9) ; (9,9)}
516:{(7,1) ; (5,2) ; (2,3) ; (8,4) ; (1,5) ; (3,6) ; (9,7) ; (6,8) ; (4,9) ; (9,4)}
517:{(7,1) ; (5,2) ; (2,3) ; (8,4) ; (1,5) ; (4,6) ; (9,7) ; (3,8) ; (6,9) ; (9,6)}
518:{(7,1) ; (5,2) ; (2,3) ; (8,4) ; (10,5) ; (3,6) ; (9,7) ; (6,8) ; (4,9) ; (9,4)}
519:{(7,1) ; (5,2) ; (3,3) ; (1,4) ; (9,5) ; (4,6) ; (2,7) ; (10,8) ; (8,9) ; (9,8)}
520:{(7,1) ; (5,2) ; (3,3) ; (1,4) ; (9,5) ; (4,6) ; (8,7) ; (10,8) ; (2,9) ; (9,2)}
521:{(7,1) ; (5,2) ; (3,3) ; (9,4) ; (6,5) ; (10,6) ; (2,7) ; (4,8) ; (1,9) ; (9,1)}
522:{(7,1) ; (5,2) ; (8,3) ; (1,4) ; (4,5) ; (6,6) ; (9,7) ; (2,8) ; (10,9) ; (9,10)}
523:{(7,1) ; (5,2) ; (8,3) ; (1,4) ; (4,5) ; (10,6) ; (3,7) ; (6,8) ; (9,9) ; (9,9)}
524:{(7,1) ; (5,2) ; (8,3) ; (1,4) ; (9,5) ; (4,6) ; (2,7) ; (10,8) ; (3,9) ; (9,3)}
525:{(7,1) ; (5,2) ; (8,3) ; (2,4) ; (9,5) ; (3,6) ; (6,7) ; (4,8) ; (1,9) ; (9,1)}
526:{(7,1) ; (5,2) ; (10,3) ; (1,4) ; (4,5) ; (6,6) ; (3,7) ; (9,8) ; (2,9) ; (9,2)}
527:{(7,1) ; (5,2) ; (10,3) ; (1,4) ; (6,5) ; (4,6) ; (2,7) ; (8,8) ; (3,9) ; (9,3)}
528:{(7,1) ; (5,2) ; (10,3) ; (2,4) ; (4,5) ; (8,6) ; (3,7) ; (9,8) ; (6,9) ; (9,6)}
529:{(7,1) ; (9,2) ; (1,3) ; (5,4) ; (2,5) ; (6,6) ; (3,7) ; (10,8) ; (8,9) ; (9,8)}
530:{(7,1) ; (9,2) ; (2,3) ; (5,4) ; (1,5) ; (4,6) ; (10,7) ; (8,8) ; (6,9) ; (9,6)}
531:{(7,1) ; (9,2) ; (2,3) ; (5,4) ; (8,5) ; (1,6) ; (3,7) ; (10,8) ; (6,9) ; (9,6)}
532:{(7,1) ; (9,2) ; (2,3) ; (6,4) ; (1,5) ; (3,6) ; (5,7) ; (8,8) ; (10,9) ; (9,10)}
533:{(7,1) ; (9,2) ; (3,3) ; (1,4) ; (4,5) ; (8,6) ; (5,7) ; (2,8) ; (10,9) ; (9,10)}
534:{(7,1) ; (9,2) ; (3,3) ; (1,4) ; (10,5) ; (8,6) ; (5,7) ; (2,8) ; (4,9) ; (9,4)}
535:{(7,1) ; (9,2) ; (3,3) ; (5,4) ; (2,5) ; (10,6) ; (6,7) ; (4,8) ; (1,9) ; (9,1)}
536:{(7,1) ; (9,2) ; (3,3) ; (6,4) ; (2,5) ; (10,6) ; (5,7) ; (1,8) ; (8,9) ; (9,8)}
537:{(7,1) ; (9,2) ; (3,3) ; (8,4) ; (2,5) ; (4,6) ; (6,7) ; (1,8) ; (10,9) ; (9,10)}
538:{(7,1) ; (9,2) ; (4,3) ; (1,4) ; (5,5) ; (10,6) ; (2,7) ; (6,8) ; (8,9) ; (9,8)}
539:{(7,1) ; (9,2) ; (4,3) ; (2,4) ; (5,5) ; (8,6) ; (10,7) ; (1,8) ; (3,9) ; (9,3)}
540:{(7,1) ; (9,2) ; (4,3) ; (6,4) ; (1,5) ; (10,6) ; (2,7) ; (5,8) ; (3,9) ; (9,3)}
541:{(7,1) ; (9,2) ; (6,3) ; (2,4) ; (10,5) ; (1,6) ; (3,7) ; (5,8) ; (8,9) ; (9,8)}
542:{(7,1) ; (9,2) ; (6,3) ; (3,4) ; (1,5) ; (8,6) ; (5,7) ; (2,8) ; (4,9) ; (9,4)}
543:{(7,1) ; (10,2) ; (3,3) ; (1,4) ; (9,5) ; (5,6) ; (8,7) ; (2,8) ; (4,9) ; (9,4)}
544:{(7,1) ; (10,2) ; (3,3) ; (5,4) ; (9,5) ; (1,6) ; (4,7) ; (2,8) ; (8,9) ; (9,8)}
545:{(7,1) ; (10,2) ; (4,3) ; (1,4) ; (5,5) ; (9,6) ; (2,7) ; (6,8) ; (8,9) ; (9,8)}
546:{(7,1) ; (10,2) ; (4,3) ; (2,4) ; (9,5) ; (3,6) ; (6,7) ; (8,8) ; (1,9) ; (9,1)}
547:{(7,1) ; (10,2) ; (6,3) ; (3,4) ; (1,5) ; (8,6) ; (4,7) ; (2,8) ; (9,9) ; (9,9)}
548:{(8,1) ; (1,2) ; (3,3) ; (6,4) ; (9,5) ; (7,6) ; (10,7) ; (4,8) ; (2,9) ; (9,2)}
549:{(8,1) ; (1,2) ; (3,3) ; (9,4) ; (7,5) ; (2,6) ; (4,7) ; (6,8) ; (10,9) ; (9,10)}
550:{(8,1) ; (1,2) ; (3,3) ; (10,4) ; (6,5) ; (9,6) ; (5,7) ; (2,8) ; (4,9) ; (9,4)}
551:{(8,1) ; (1,2) ; (4,3) ; (2,4) ; (10,5) ; (6,6) ; (9,7) ; (3,8) ; (5,9) ; (9,5)}
552:{(8,1) ; (1,2) ; (4,3) ; (6,4) ; (10,5) ; (2,6) ; (5,7) ; (3,8) ; (9,9) ; (9,9)}
553:{(8,1) ; (1,2) ; (4,3) ; (7,4) ; (9,5) ; (2,6) ; (5,7) ; (10,8) ; (6,9) ; (9,6)}
554:{(8,1) ; (1,2) ; (4,3) ; (7,4) ; (10,5) ; (6,6) ; (9,7) ; (2,8) ; (5,9) ; (9,5)}
555:{(8,1) ; (1,2) ; (4,3) ; (9,4) ; (7,5) ; (10,6) ; (3,7) ; (6,8) ; (2,9) ; (9,2)}
556:{(8,1) ; (1,2) ; (5,3) ; (9,4) ; (2,5) ; (4,6) ; (7,7) ; (3,8) ; (10,9) ; (9,10)}
557:{(8,1) ; (1,2) ; (5,3) ; (9,4) ; (2,5) ; (6,6) ; (10,7) ; (3,8) ; (7,9) ; (9,7)}
558:{(8,1) ; (1,2) ; (7,3) ; (2,4) ; (10,5) ; (6,6) ; (4,7) ; (9,8) ; (5,9) ; (9,5)}
559:{(8,1) ; (1,2) ; (7,3) ; (4,4) ; (2,5) ; (9,6) ; (5,7) ; (3,8) ; (10,9) ; (9,10)}
560:{(8,1) ; (1,2) ; (9,3) ; (2,4) ; (5,5) ; (7,6) ; (10,7) ; (3,8) ; (6,9) ; (9,6)}
561:{(8,1) ; (2,2) ; (5,3) ; (1,4) ; (9,5) ; (4,6) ; (10,7) ; (7,8) ; (3,9) ; (9,3)}
562:{(8,1) ; (2,2) ; (5,3) ; (3,4) ; (9,5) ; (7,6) ; (10,7) ; (4,8) ; (6,9) ; (9,6)}
563:{(8,1) ; (2,2) ; (9,3) ; (1,4) ; (6,5) ; (4,6) ; (10,7) ; (7,8) ; (5,9) ; (9,5)}
564:{(8,1) ; (2,2) ; (9,3) ; (3,4) ; (6,5) ; (4,6) ; (1,7) ; (10,8) ; (5,9) ; (9,5)}
565:{(8,1) ; (3,2) ; (1,3) ; (7,4) ; (2,5) ; (10,6) ; (6,7) ; (4,8) ; (9,9) ; (9,9)}
566:{(8,1) ; (3,2) ; (1,3) ; (10,4) ; (5,5) ; (9,6) ; (6,7) ; (4,8) ; (2,9) ; (9,2)}
567:{(8,1) ; (3,2) ; (5,3) ; (2,4) ; (9,5) ; (6,6) ; (10,7) ; (7,8) ; (4,9) ; (9,4)}
568:{(8,1) ; (3,2) ; (5,3) ; (2,4) ; (10,5) ; (1,6) ; (6,7) ; (4,8) ; (9,9) ; (9,9)}
569:{(8,1) ; (3,2) ; (5,3) ; (9,4) ; (1,5) ; (6,6) ; (10,7) ; (7,8) ; (2,9) ; (9,2)}
570:{(8,1) ; (3,2) ; (5,3) ; (9,4) ; (2,5) ; (6,6) ; (10,7) ; (7,8) ; (1,9) ; (9,1)}
571:{(8,1) ; (3,2) ; (5,3) ; (10,4) ; (1,5) ; (6,6) ; (4,7) ; (2,8) ; (7,9) ; (9,7)}
572:{(8,1) ; (3,2) ; (5,3) ; (10,4) ; (2,5) ; (9,6) ; (6,7) ; (4,8) ; (7,9) ; (9,7)}
573:{(8,1) ; (3,2) ; (7,3) ; (4,4) ; (2,5) ; (9,6) ; (6,7) ; (10,8) ; (5,9) ; (9,5)}
